epoch,loss,train_acc,val_acc
1,0.5783436005173425,0.7449392712550608,0.8341232227488152
2,0.46672418632126045,0.7995951417004049,0.8199052132701422
3,0.4389596523845244,0.8238866396761134,0.8104265402843602
4,0.44261901596417796,0.8238866396761134,0.8578199052132702
5,0.3487286227736396,0.861336032388664,0.8104265402843602
6,0.3125452753382656,0.8795546558704453,0.8151658767772513
7,0.36429701899348,0.8603238866396761,0.7772511848341233
8,0.32362691340176203,0.8674089068825911,0.8436018957345972
9,0.2339407707515516,0.9068825910931174,0.8388625592417063
10,0.2571378943287892,0.8967611336032388,0.8530805687203792
11,0.2563251990236734,0.8997975708502024,0.8578199052132702
12,0.25866463997586053,0.8967611336032388,0.8625592417061612
13,0.22770149115970742,0.9078947368421053,0.8767772511848342
14,0.24661752593662092,0.8967611336032388,0.8625592417061612
15,0.23615932895949013,0.9149797570850202,0.8720379146919433
16,0.2176899769105892,0.9180161943319838,0.8672985781990522
17,0.21731449847641263,0.9129554655870445,0.8720379146919433
18,0.22635309865720843,0.9058704453441295,0.8388625592417063
19,0.23450132951080074,0.9068825910931174,0.8672985781990522
20,0.2484568479029756,0.895748987854251,0.8578199052132702
21,0.22515361369983386,0.9159919028340081,0.8625592417061612
22,0.23836138045136263,0.9109311740890689,0.8625592417061612
23,0.22550197805349642,0.9180161943319838,0.8483412322274883
24,0.2302107886384856,0.9048582995951417,0.8720379146919433
25,0.22091876413778738,0.9129554655870445,0.8720379146919433
26,0.21502870550522438,0.9159919028340081,0.8578199052132702
27,0.23637752026802133,0.9048582995951417,0.8672985781990522
28,0.21669867230571715,0.9180161943319838,0.8530805687203792
29,0.23372391409236892,0.9078947368421053,0.8578199052132702
30,0.23265325899428202,0.9129554655870445,0.8625592417061612
31,0.22436075591244678,0.8997975708502024,0.8720379146919433
32,0.2182543473205103,0.917004048582996,0.8672985781990522
33,0.2125395187723492,0.9119433198380567,0.8672985781990522
34,0.24897043129451846,0.9078947368421053,0.8672985781990522
35,0.24048834444902203,0.8937246963562753,0.8672985781990522
36,0.21197422563667723,0.9220647773279352,0.8672985781990522
37,0.22205555086073123,0.917004048582996,0.8720379146919433
38,0.22541162232879686,0.9119433198380567,0.8530805687203792
39,0.2250025583966541,0.9139676113360324,0.8530805687203792
40,0.20269327019510963,0.9251012145748988,0.8720379146919433
41,0.2346030941557305,0.9038461538461539,0.8672985781990522
42,0.22128533641336418,0.9048582995951417,0.8625592417061612
43,0.21374621423270537,0.9119433198380567,0.8720379146919433
44,0.21123278391385367,0.917004048582996,0.8720379146919433
45,0.23038429459217588,0.9149797570850202,0.8720379146919433
46,0.22163974563119865,0.9159919028340081,0.8720379146919433
47,0.20220623150286887,0.9261133603238867,0.8767772511848342
48,0.1942685069101542,0.9311740890688259,0.8672985781990522
49,0.21321275920761742,0.9240890688259109,0.8625592417061612
50,0.2493821436818312,0.8927125506072875,0.8578199052132702
